postId,title,text,authorRegion,time,price,authorPersonId
1328,Chiots spitz allemand nains ou petits orange et creme ch (loulou),Un superbe petit male sable charbonné reste disponible Il aura beaucoup de fourrure comme son papa Nobel des muses du haut forez (dernière photo) No (... voir la suite),Courpière 63120,2019-07-09 19:50:35,37,0
1329,Chaton norvégien loof,"Sur une portée de 4 chatons nés le 12 Février 2020, deux chatons restent disponibles. De couleur brown blotched tabby. Ils sont attachants, pleins (... voir la suite)",Saint-civran 36170,2019-04-13 01:21:38,54,0
1330,Mâle braque de weimar lof,"La Croix de Saint Martin. Un mâle disponible d'une portée née le 26 nov 2019. Tél. 06 77 88 11 74 Moscou de la Croix de Saint Martin, la mère, est i (... voir la suite)",Espinasse-vozelle 03110,2019-07-02 17:00:22,57,0
1331,Chatons savannah f6 loof à réserver,"La Chatterie de Telekbestias vous propose à la réservation chatons savannah f6 Loof. Il reste une femelle brown spotted tabby, une femelle snow et un (... voir la suite)",Saint-sornin-leulac 87290,2019-10-31 16:24:51,43,0
1333,Très belle portée de bouledogues français,MONFLANQUIN 47150 Numéro de portée LOF-2020000939-2020-1 Puce de la maman 250268710018247 SIRET : 820500858 Très belle portée de bouledogues fran (... voir la suite),Monflanquin 47150,2019-03-08 22:26:12,0,0
1334,Chiots berger belge malinois,A réserver sur une portée de 6 chiots 5 males et 1 femelle reste 5 males . Mère: naicka des hauts du bousquillon. Père:I'tacco du val de louléo. Pa (... voir la suite),Sarrians 84260,2019-10-15 14:16:29,58,0
1335,Beaux chatons bengal,"Disponible à la réservation 2 beaux chatons né le 18 novembre. ils sont déjà très sociable, câlin, joueurs. Un mâle Brown tabby et un mâle seal min (... voir la suite)",Saint-hilaire-la-croix 63440,2019-05-20 14:21:26,18,0
1336,Saillie maine coon,"Bonjour, Je vous présente Noory, Maine Coon de 2ans, disponible pour saillies Sous Conditions. Il est doux, gentil et curieux. Il est en bonne san (... voir la suite)",Marseille 13013,2019-06-08 17:59:45,24,0
1337,Disponible magnifique chaton persan male yeux bleus,"PLAY BOY magnifique persan blanc aux yeux bleus est disponible soit en chat de compagnie ou de reproduction. Issu d'excellentes lignées Il est pucé, (... voir la suite)",Bouligny 55240,2019-10-16 13:47:33,21,0
1338,Chiots eurasier lof,"L élevage du Souvenir de Tootsie vous propose ses Eurasier LOF, 2 portées; ** 7 Chiots nés le 12 janvier disponibles le 12 mars reste 2 males (... voir la suite)",Sadroc 19270,2019-08-22 03:03:23,28,0
1339,Chiot finnois de laponie lof,A réserver superbes chiots Finnois de Laponie nés le 16 janvier disponibles à partir du 16 mars 2020 3 femelles et 4 males tricolore Nos chiots (... voir la suite),Sadroc 19270,2019-03-21 00:04:56,48,0
1341,Chiots cotons de tulear,"CHIOTS COTONS DE TULEAR Ils seront vaccinés, identifisé par puce électronique, certificat vétérinaire, inscrits au LOF Mère : ORYA DU CLOS DE MONTA (... voir la suite)",Alès 30100,2019-07-16 15:16:01,20,0
1342,Chiots cotons de tulear,"CHIOTS COTONS DE TULEAR Ils seront vaccinés, identifisé par puce électronique, certificat vétérinaire, inscrits au LOF Mère : NINA DU CLOS DE MONTA (... voir la suite)",Alès 30100,2019-08-07 07:20:14,16,0
1343,Chiots cotons de tulear,"CHIOTS COTONS DE TULEAR Ils seront vaccinés, identifisé par puce électronique, certificat vétérinaire, inscrits au LOF Mère : I-PERLE DU CLOS DE MO (... voir la suite)",Alès 30100,2019-03-07 09:16:29,19,0
1344,Chiot malinois lof,a vendre chiot malinois lof reste 1 male 1 femelle dispo tres bien dans leur tete n hesitez pas a me contacter pour plus de renseignem (... voir la suite),Rebreuviette 62270,2019-10-25 16:24:23,11,0
1345,Chiot staffordshire bull terrier rouge,"chiot staffordshire bull terrier né le 12 septembre 2019 Disponible a partir du 7 novembre reste 1 femelle dispo Les chiots sont vendus puces, vac (... voir la suite)",Rebreuviette 62270,2019-08-09 04:26:02,39,0
1346,Chiot staffordshire bull terrier rouge,chiot staffordshire bull terrier né le 12 septembre 2019 Disponible a partir du 7 novembre reste 1 male de dispo super gabarit Les chiots sont (... voir la suite),Rebreuviette 62270,2019-06-19 22:10:46,16,0
1347,Chiot bouledogue francais lof,chiot bouledoque francais LOF nee le 17 septembre donc dispo a partir du 12 novembre reste 1 male bringe mere mychleen fauve lof et confirm (... voir la suite),Rebreuviette 62270,2019-10-31 01:19:30,56,0
1348,Beaux chiots airedale terrier avec pédigrée,"Le Domaine de Souvigny, éleveur professionnel agrée vous propose de très beaux chiots mâles et femelles Airedales Terriers. Ils sont inscrits au LO (... voir la suite)",Prissac 36370,2019-01-01 21:33:36,6,0
1349,Apparence chiots dobermann,Apparence Chiots dobermann } Disponible Élevage familial Nos bébés vivent avec nous et autres animaux de compagnie Un kit chiots vous sera of (... voir la suite),Non L.O.F.Beauvoir-en-lyons 76220,2019-11-27 05:39:13,1,0
1350,Apparence magnifique chiots bouledogues francais,Apparence CHIOTS BOULEDOGUE FRANCAIS DISPONIBLE nés 16 NOV 2019 puçés vaccinés vermifugés certificat de bonne santé établi par le vétérinaire (... voir la suite),Non L.O.F.Beauvoir-en-lyons 76220,2019-05-13 08:15:04,22,0
1351,Chiot male lof dispo de suite eleve a la maison,"Magnifique mâle chiot Beagle LOF Tricolore disponible de suite , né ce 14 janvier, issu d'une portée qui se compose de 4 femelles et de 2 mâles, reche (... voir la suite)",Prémont 02110,2019-01-09 08:15:27,8,0
1352,Bébés nain et toys marron,une portée de caniches nains et toy marron Reste un bébé toy marron male belle couleurs parents testés PRA PRCD Rotules parents champions (... voir la suite),urcy-lévis 03320,2019-01-14 13:43:18,41,0
1353,Disponibles derniers chiots de notre portée chien loup tchécoslovaque,Disponibles nos derniers 2 chiots de chien loup tchécoslovaques un mâle et une femelle. Ils sont nés le 29/11/2019 Les chiots seront disponibles à (... voir la suite),Rocbaron 83136,2019-12-05 08:35:46,51,0
1354,Belle femelle jack russell pour une belle retraite,Irma cherche un nouvelle démure pour une belle retraite . sans autres chiens elle est vaccinée est gentille .. 0674638278 (... voir la suite),Barmainville 28310,2019-09-11 05:43:39,30,0
1355,Alfy flash rouse disponible pour saillie,Alfy Flash Rouse Évaluation: 1/4 Dysplasie: HD A/ED 1 JLPP: free Confirmation: LOF Fils de CH. Lex vom Hause Edelstein et de J' TJ des Prince (... voir la suite),Mougins 06250,2019-05-04 19:37:28,57,0
1356,Superbe bébés cairn terrier au lof excellent pedigree,"à réserver superbes bébés cairn terrier 1mâles et 5 femelles à réserver inscris au LOF pucés vaccinés certificat de bonne santé du vétérinaire, couleu (... voir la suite)",Villers-saint-paul 60870,2019-04-14 11:52:23,31,0
1357,Disponible 1 chiot male basenji fauve/blanc parents titrés,Disponible à la vente 1 chiot male basenji de couleur fauve et blanc nés le 11/01/2020 LOF-2019046737-2020-1 Mère Testée: -Fanconi -PRA (... voir la suite),Rive-de-gier 42800,2019-04-03 17:20:55,40,0
1358,Choits cane corso,"A vendre chiots cane corso nés le 6 janvier 2020, élevés dans un milieu familial, habitués au autres chiens. Disponible dès le 7 mars , visible à sain (... voir la suite)",Saint-paul-de-varax 01240,2019-10-13 00:47:13,2,0
1359,Adorable chatons chartreux,"Propose magnifiques chatons chartreux ,males et femelles de qualité: Parents origines expo, superbe fourrure, , super look CHARTREUX couleur des yeux (... voir la suite)",amagistère 82360,2019-06-11 13:01:31,58,0
1360,Apparence chiots chihuahua,CHIHUAHUA née le 15/11/2019 Portée composé de 5 magnifiques petits chiots 2 femelles d'une robe blanche avec taches noires et du fauves au niveau (... voir la suite),a Bréole 04340,2019-05-03 17:50:45,59,0
1361,Cherche une golden retriever lof pour une saillie,Leighton est un magnifique mâle Golden Retriever. Inscrit au Livre des Origines Françaises et Confirmé. Issu de grandes lignées de travail et de beaut (... voir la suite),Ardentes 36120,2019-03-10 11:11:42,40,0
1362,A réserver 7 chiots dogues de bordeaux lof,"A réserver chiots dogues de Bordeaux LOF, 3 mâles et 4 femelles, qui seront disponibles à partir du 11 février 2020, de couleur fauve masque marron. (... voir la suite)",Mobecq 50250,2019-08-17 05:52:54,4,0
1363,Adorable petit male burmese,Petit male burmese americain de couleur zibeline age de 7 mois. Particulierement joueur... une énergie débordante qui pourrait faire le bonheur d'une (... voir la suite),oué 72540,2019-03-25 02:13:02,17,0
1364,Male chocolat lof disponible en saillie,"L élevage du clos des trois cerisiers membre du RCF , vous propose en saillie notre import Russe Sanbird Frank Duval , Pure chocolat ( non por (... voir la suite)",Saint-pierre-des-nids 53370,2019-08-15 10:59:50,39,0
1365,Femelle maine coon blanche,"L'élevage du Tsarcoon propose une très belle fille Maine coon, blanche aux eux bleus stérilisée. Elle est née le 17 décembre 2018 ( en ce moment elle (... voir la suite)",Antibes 06600,2019-07-12 14:54:29,36,0
1366,7 chiots spitz nain - petit - poméranien - pomeranian,"2 chiots Spitz sont disponibles, nés entre le 02 décembre et le 11 janvier. 2 jeunes Spitz également. 1) Cream, mâle au museau court, crème, esti (... voir la suite)",Poiseul-la-grange 21440,2019-11-16 03:47:12,40,0
1367,Male epagneul tibetain disponible,Diponible un male noir et feu sevre propre obeissent au rappel vaccines vermifuges parents lof indemnes de tares occulaires mere lasya du dom (... voir la suite),Sanary-sur-mer 83110,2019-07-18 18:44:23,42,0
1368,Multi chbeauté travail tr hunza de gray ghost' de la chevalerie,"Multi Champion Beauté ( nombreux CACS et CACIB et BOB )CH international de Beauté CH des Expositions Nationales et Travail, ( Trialer, Géniteur rec (... voir la suite)",Saint-georges-du-vièvre 27450,2019-11-04 17:45:18,58,0
1369,Superbes bebes sphynx loof,"2 PETITES FEMELLES LOOF PENELOPE et PANDORA cherchent leur famille pour la vie !! Elles sont adorables, joueuses de vrais petits diables qui ad (... voir la suite)",Villejuif 94800,2019-11-24 16:47:46,54,0
1370,Trés joli et adorable male persan,"je cherche une gentille famille pour hector (surnom toto) c'est un male persan d'une gentillesse extraordinaire , il s'entend avec tous les animaux c (... voir la suite)",Paris 75000,2019-05-28 03:57:42,31,0
1371,1 femelle cane corso lof,"née le 8 janvier 2020 : 1 femelle encore disponibles à la réservation - pucée, vaccinée deux fois, déparasitée, passeport, les garanties légales + (... voir la suite)",Grand-fayt 59244,2019-11-19 19:45:36,52,0
1372,Chiots bergers belges malinois lof,NAISSANCE A L’ELEVAGE ! Les chiots d’Olbia de La Vallée Caïd et de O’Top des Crocs Saillants ont pointé le bout de leur truffe...! 9 petits bergers (... voir la suite),Tressignaux 22290,2019-02-03 06:12:29,7,0
1373,Magnifique chiots apparence chihuahua pc,"Disponible, Chiots apparence Chihuahua poil court 3 mâles nés le 05 novembre 2019 Chiots pucés et vaccinés. Possibilité de venir sur Toulouse (... voir la suite)",Non L.O.F.Vidou 65220,2019-05-03 00:31:53,1,0
1374,Chiots apparence bouledogues américains disponibles nkc superbes bébés,L’élevage des loups d’Aphrodite vous propose de réserver votre chiot d'apparence bouledogue américain sur le très beau mariage de des HIris des loup (... voir la suite),Non L.O.F.Herry 18140,2019-09-02 18:47:07,15,0
1375,Chiots berger allemand poil long lof,"Né le 14/11/2019, 1 superbe mâle poil long avec grosse fourrure et gros gabarit, très pigmenté, sociable et équilibré, pour expo. ou compagnie Le p (... voir la suite)",Saint-ouen-marchefroy 28260,2019-11-06 03:05:05,56,0
1376,Magnifique bb yorkshire lof,1 magnifique bb yorkshire lof né le 20.10.19 mâle disponible. entièrement vacciné pucé et inscrit au lof. vendu pour compagnie. poids adulte environ (... voir la suite),a Tour-de-salvagny 69890,2019-12-13 09:57:46,39,0
1377,Magnifiques chiots labradors sables lof,"5 petits mâles sables labradors LOF sont disponibles à la vente à Draguignan, ils sont nés le 15 novembre 2019 et sont aujourd’hui pleinement sevrés (... voir la suite)",Draguignan 83300,2019-08-31 01:37:32,16,0
1378,Magnifiques chihuahuas à poils longs très beau pelage,LE ROYAUME D'HAUTECOUR est un élevage familial et passionné qui privilégie la qualité et le bien-être de ses pensionnaires. Nous avons le plaisir de (... voir la suite),Hautot-saint-sulpice 76190,2019-06-24 03:07:37,2,0
1379,Tres beaux petits chiots yorkshires lof,LE ROYAUME D'HAUTECOUR est un élevage familial et passionné qui privilégie la qualité et le bien-être de ses pensionnaires. Nous avons le plaisir de (... voir la suite),Hautot-saint-sulpice 76190,2019-10-03 01:47:40,41,0
1380,Femelle apparence car non lof caniche toy blanche + petit nain,A cédé une femelle s apparence caniche toy blanche non lof issue de deux parents caniches toy et petit nain tout deux inscrits au lof Nolla net pas (... voir la suite),Non L.O.F.Luchapt 86430,2019-03-08 08:45:53,16,0
1381,Magnifiques chiots yorkshires lof,LE ROYAUME D'HAUTECOUR est un élevage familial et passionné qui privilégie la qualité et le bien-être de ses pensionnaires. Nous avons le plaisir de (... voir la suite),Hautot-saint-sulpice 76190,2019-04-25 16:45:32,55,0
1382,Chiots cairn terrier,"Nos bb cairn terrier mâles nés le 22/09/2019, lof, issus de parents primés. Le père est plusieurs fois champion. Ils sont très beaux, joyeux et en pl (... voir la suite)",atour 31310,2019-06-20 12:46:04,38,0
1383,"Etalon spitz nain orange proposé pour saillie, excellentes origines","Niksend yerling golden boy est disponible pour saillie. C'est un superbe male spitz nain de couleur orange, d'une taille de 24 cm. Il est issue de Nik (... voir la suite)",Revel 31250,2019-07-16 03:09:16,18,0
1384,Chattes adultes exotic shorthair loof + persane,"L'élevage De Palsamblue cède se qui ne veux pas dire que je donne, deux chattes exotic shorthair arlequine calico diluée ( bleu crème et blanche) insc (... voir la suite)",uchapt 86430,2019-06-03 18:13:39,57,0
1385,Magnifiques apparence chihuahua poils longs chocolat,Le 9 janvier sont nés 3 bébés chihuahuas poils longs issus d'un papa LOF CONFIRME et d'une maman merle ( non lof ).. Un petit mâle chocolat poils l (... voir la suite),Marseille 13013,2019-08-26 12:02:57,30,0
1386,Superbe chiots yorkshire lof,"Elevage Familial de Yorkshire Terrier LOF, vous propose ses chiots nés le 24 Dècembre 2019 , sociabilisés et habitués a la vie de famille , ils o (... voir la suite)",Hyères 83400,2019-09-29 01:24:33,46,0
1387,Chiots braque de weimar lignées exceptionnelles,le splendide PATENT STILL DE FANTAISIE DE KERMA attend sa famille. Né le 1er Octobre 2019 il a 3 mois et est prêt à rejoindre sa famille. Il a u (... voir la suite),Muzillac 56190,2019-05-17 10:36:17,11,0
1388,Bouledogue francais,"SAS ELEVAGE SAINT BAUDILE VOUS PROPOSE BOULEDOGUE FRANCAIS LOF 2 mois Identifié par puce électronique, Passeport, Vacciné, vermifugé, Certifica (... voir la suite)",abrègues 34690,2019-03-11 00:44:21,51,0
1389,Chiot femelle chihuhua lof,"Disponible à la réservation, chiots chihuahua LOF Nés le 21/01/2020 Reste disponible une petite femelle chocolat feu et blanc. Caractère extr (... voir la suite)",Cottance 42360,2019-12-04 04:27:52,36,0
1390,Chiots braques de weimar lof,"Chiots Braques de Weimar LOF dispos. Il y a neuf chiots dont quatres femelles et cinq mâles, ils sont pucés vaccinés vermifugés inscrits au LOF,leur (... voir la suite)",Nîmes 30000,2019-06-03 16:24:48,43,0
1391,Les petits chinois de la maison henriette,"C'est avec fierté que je vous présente les bébés de Scarlett,des nus,hairy,houppette,et comme tout petit chinois qui se respecte se transforme ,des tâ (... voir la suite)",Argelliers 34380,2019-07-28 19:05:48,17,0
1392,Portée bouledogue français lof origines exceptionnelles,3 magnifiques femelles bringées très bien typées.... Les chiots sont de lignées exceptionnelles puisque le papa appartient à l'élevage reconnu et res (... voir la suite),Coutiches 59310,2019-12-31 06:14:44,26,0
1393,Bébés shih tzu lof origines exceptionnelles,"3 mâles et 2 femelles Excellent type, chiots très colorés (dominante de rouge à confirmer dans quelques semaines....) Maman : Nina Ricci Golden Lad (... voir la suite)",Coutiches 59310,2019-07-17 15:19:40,27,0
1394,"Chiot lagotto romagnolo lof , excellentes origines ! ! !","Bientôt disponible magnifique chiot Lagotto Romagnolo né le 22/02/2020 vacciné, pucé, inscrit au LOF, avec un certificat de bonne santé délivré par mo (... voir la suite)",Rians 83560,2019-08-29 21:12:38,43,0
1395,"Chiots golden retriever lof, élevés en famille ( paca/var )","A réserver magnifiques chiots GOLDEN RETRIEVER nés le 21.02.2020, inscrits au LOF- Pucés , Vaccinés, vermifugés - certificat de bonne santé délivré pa (... voir la suite)",Rians 83560,2019-01-01 21:47:02,17,0
1396,Mâl oriental cinnamon pour saillie,"OGGY magnifique mâle Oriental LOOF Testé fiv/fevl negatif ,d'une couleur rare CINNAMON uni est prêt pour saillir jolie demoiselle siamoise ou o (... voir la suite)",Sainte-anastasie-sur-issole 83136,2019-09-19 05:32:07,43,0
1397,Recherche chihuahua femelle lof poils longs adulte,"Bonjour, Je recherche une chihuahua femelle poils longs entre 1 et 3 ou 4 ans LOF non stérilisée. couleur indéterminée. Dans le but de développer (... voir la suite)",Vrigne-aux-bois 08330,2019-08-14 07:37:05,54,0
1398,Chatons maine coon à vendre à nice,La chatterie de la Lanterne du sud à Nice est heureuse de vous faire part de la naissance de 4 chatons. Sur les 4 chatons MAINE COON nés le 4 décemb (... voir la suite),Nice 06200,2019-02-26 21:20:59,22,0
1399,Reproducteurs mâle et femelles caniche nain et petit nain loof,"Disponibles réduction d élevage des adultes caniches reproducteurs nains et petits nains inscrits au LOF pucé et vacciné, je vous propose un mâle et (... voir la suite)",uchapt 86430,2019-09-01 14:25:30,28,0
1400,Chatons à réserver,Otone et oreo de l alantolie sont heureux de vous annoncer la naissance de leur 7 chatons nés le 1 décembre. Les parents sont testés négatif gsd4 e (... voir la suite),Vitry-sur-seine 94400,2019-08-19 01:47:13,21,0
1401,Dernier chaton british shorthair loof,"Dernier chaton mâle British Shorthair LOOF né le 31.08.2019 issu d'une portée de 2 chatons Groupe B , il est pucé + vacciné avec rappel de vaccin (... voir la suite)",Callian 32190,2019-01-28 23:18:27,55,0
1403,Chiots staffies - staffordshire bull terriers à réserver,"Chiots staffies à réserver Mes tchoupis sont nés le 07 Janvier 2020 6 beaux bbs (4 femelles et 2 mâles) Inscrits LOF, ils seront pucés et vaccinés, (... voir la suite)",Pau 64000,2019-06-12 14:33:43,44,0
1404,Chiots d'apparence spitz allemand,"2 Mâles nés le 11/10/19 un taille petit au prix de 2200 euro, un taille nain au prix de 2500 euro Parents lof Maman petite orange Papa Nain po (... voir la suite)",Non L.O.F.Lunel-viel 34400,2019-07-18 20:53:31,53,0
1405,Chiot braque de weimar à réserver,"Mea a donné naissance à 8 magnifiques bébés ce 18 Décembre 2019. La portée est composée de 3 mâles aux fouets écourtés, de 5 femelles dont 4 aux foue (... voir la suite)",Valvignères 07400,2019-01-16 13:48:08,15,0
1406,Chatons mâles norvégien,"Sur la portée de 3 chatons il reste de disponible (2mâles Pôle Nord & Pôle Sud) qui sont né le 21 novembre , ils seront disponible fin février. Les (... voir la suite)",rignicourt 51300,2019-04-24 03:27:16,49,0
1407,Chiots pointer anglais,CHIOTS POINTER ANGLAIS MERE MOJITO DE LA SAUVIGNERE (fureur de la sauvignere avec alec de la sauvignere trialer de grande quête ) avec jeff de couc (... voir la suite),Putot-en-bessin 14740,2019-01-31 02:16:04,17,0
1408,Vends chiots apparence jack russel,Les petits chiots disponibles sont ceux des albums photos sur mon site ‘’ les chiens de la bistade. fr ‘’ Vous y trouverez des albums photos de cha (... voir la suite),Non L.O.F.Sainte-marie-kerque 62370,2019-06-07 21:54:25,56,0
1409,Vends chiots apparence teckel à poils ras,"Les petits chiots disponibles sont ceux des albums photos sur mon site ‘’ leschiensdelabistade.fr ‘’(aussi jack russel, bouledogue, westie, cocker an (... voir la suite)",Non L.O.F.Sainte-marie-kerque 62370,2019-04-29 22:42:37,4,0
1410,Une ravissante princesse noire de disponible supposée naine,Il reste une femelle sur la portée ( 1 male / 3 femelles) Poids à 9 semaines et 2 jours: 810g pour 14 cm LOF provisoire 52085/0 Prix 2800 euros (... voir la suite),Gas 28320,2019-09-26 18:06:58,38,0
1411,A placer jeune retraitée persane loof ecaille black tortie,"Réduction de l'élevage ! Voici Mayline Chapy Cat's (stérilisée) très jolie petite chatte persane loof Black tortie de 3 ans et demie, aux yeux cuiv (... voir la suite)",Cazats 33430,2019-02-17 21:17:52,52,0
1412,Mau égyptien adulte,"Superbe Mau Egyptien d'un an vendu à moitié prix , 800 euros au lieu de 1600. POLICHINELLO est de couleur chocolat au lait . Autrement dit Black SMOK (... voir la suite)",Guérande 44350,2019-06-21 11:17:46,41,0
1413,Saillie british shorthair bleu,Nous proposons pour saillies extérieures notre beau Pirate du Clos Djibelor issu de lignées anglaises et européennes. Pirate est de groupe sanguin (... voir la suite),Montélier 26120,2019-06-07 13:58:31,29,0
1414,Bébés abricot,Proposons nos superbes bébés apparence CANICHES couleur abricot . Autres couleurs en fonction des portées ( Noir /Blanc ) issus de parents Toys ( e (... voir la suite),Non L.O.F.Ruffiac 56140,2019-08-06 10:05:18,30,0
1415,Bébés bientôt disponibles !,Proposons nos superbes bébés apparence BICHONS FRISES . Vendus avec toutes les garanties d'un éleveur professionnel ( expérience de 30 ans d'élev (... voir la suite),Non L.O.F.Ruffiac 56140,2019-02-20 05:40:51,10,0
1416,Apparence bulldog anglais car non lof,"Suite à désistement Chiot femelle apparence Bulldog Anglais ' dit d'apparence' car non LOF , robe bringée Papa LOF confirmé coté 4, maman non LOF (... voir la suite)",Saint-sylvestre-cappel 59114,2019-05-13 21:58:33,10,0
1417,Dispo pour saillie,L'air du Temps de la Féerie De Broceylande est disponible pour saillie. Fils de ((Ch.Int) Angel's Pride Ocean's Eleven et (Ch.Fr) Heather Locklear (... voir la suite),Courdimanche 95800,2019-09-01 08:33:14,1,0
1418,Superbes petits males disponibles,"Deux superbes petits males à vendre pour la compagnie. Ils sont puçés, inscrits au LOF, vermifugés et ont passés la visite médicale vétérinaire avec s (... voir la suite)",Saint-denis-lès-rebais 77510,2019-01-26 13:35:13,57,0
1419,Terre neuve champion disponible pour saille,"Notre magnifique terre neuve est disponible pour saillie. Champion de France, champion national des expos, il est même lauréat du salon international (... voir la suite)",Plouay 56240,2019-11-30 20:54:24,47,0
1420,Magnifiques chiots clumber lof disponibles,"Nous sommes disponibles dès à présent pour nous rejoindre une famille aimante! Nous avons tout juste 9 semaines et nous avons été vermifugés, identif (... voir la suite)",Plouay 56240,2019-06-27 06:29:45,8,0
1421,Magnifique portée - petit brabançon et bruxellois,"Bonjour, Très Rare Super Mariage, née le 28 Décembre 2019, 1 garçon et 4 filles Fauve rouge, masque noir, Issue De Jappeloup Des Loges St Mart (... voir la suite)",Sementron 89560,2019-12-03 11:17:47,14,0
1422,Cède jolie femelle sibérien,Céde femelle loof et stérilisée (... voir la suite),Soissons 02200,2019-12-10 06:43:28,25,0
1423,Quatre chatons,"chatons chartreux d'excellente lignée. Bien évidemment sociabilisés, vaccinés, pucés et vermifugés (tous les quinze jours comme il se doit) + pedigree (... voir la suite)",Guilliers 56490,2019-05-15 18:15:03,26,0
1424,Superbes mâles staffie lof,"Bonjour Disponible à la réservation 2 mâles Staffordshire Bull terrier , issue d'une portée de 3 chiots nés le 4 janvier 2020 Ils seront le jrs (... voir la suite)",Sardan 30260,2019-11-25 16:46:37,12,0
1425,Adorable chaton british longhair,Phébus est un adorable et très câlin petit mâle British longhair à nouveau disponible (suite à un désistement) de couleur cinnamon point et blanc (cou (... voir la suite),Colombes 92700,2019-04-09 20:13:46,25,0
1426,Chiots labrador chocolat lof,Chiots labrador chocolat disponible Les chiots sont issus d'une grande lignée de beauté avec plusieurs titres de Champion au pédigree Les parents s (... voir la suite),Désertines 03630,2019-02-19 10:51:43,36,0
1427,Superbe male british shorthair crème pour saillie,Je vous présente Prince de la Jolie Idylle British Shortair de couleur crème LOOF. Il a un très beau pedigree avec de grands champions. Je le propos (... voir la suite),Chamalières 63400,2019-02-18 18:36:06,30,0
1428,Etalon norvégien pour saillie,"Propose 2 superbes mâles norvégienspour saillies Odinn 1 ans et 7 mois, des yeux de bélohim black silver tabby et blanc excellent reproducteur déjà (... voir la suite)",Châteaudun 28200,2019-05-26 20:09:17,21,0
1429,Chiot caniche toy femelle noire lof,"Disponible chiot caniche tiny toy femelle noire, les parents sont des caniches confirmés Toys La petite noire est née le 16/06/2019. Elle est vermi (... voir la suite)",Saint-pierre-de-chandieu 69780,2019-01-31 12:38:19,33,0
1430,Chiot caniche toy blanc lof,"Disponible chiot caniche toy mâle né le 06/01/2020, parents confirmés toys ,mère 26 cm blanche / père 24cm blanc, vendu vermifugé ,vacciné CHPPIL4, i (... voir la suite)",Saint-pierre-de-chandieu 69780,2019-07-12 10:00:06,54,0
1431,Disponible à la vente chaton persan loof,"Disponible chaton persan LOOF de couleur bleu chinchilla , né le 28.09.2019 . de sexe mâle vacc et pucé . parents testé PKD négatif , Excellentes (... voir la suite)",Doudeville 76560,2019-05-18 08:19:53,17,0
1433,Jeune femelle retraité mendy persane noire loof (vendu),Réduction de l'élevage ! Voici ma belle Mendy une très jolie persane noire jeune retraité de ( 3 ans et demie ) aux grands yeux cuivrés issue d'une (... voir la suite),Cazats 33430,2019-04-29 11:17:26,31,0
1434,Bébés norvégiens disponibles,2 très jolis chatons norvégiens inscrits au LOOF sont disponibles à la réservation ils sont nés le 25 octobre 2019 d'une portée de 5 chatons et pourr (... voir la suite),Cottévrard 76850,2019-02-22 22:33:23,26,0
1435,Chiot border collie à réserver,"Portée de 8 chiots (5 femelles et 3 mâles). Née le vendredi 19 décembre 2019, disponible à partir du 19/02/2020 Couleurs: Noir et blanc, Bleu merle (... voir la suite)",Saint-lucien 28210,2019-03-16 14:42:28,38,0
1436,Westie lignée de beauté,A réserver chiots westie nés le06 janvier 2020 disponible le 02 mars 3 filles et 2 garçons Issus de lignée de multi champion de beaute Pa (... voir la suite),Bazincourt-sur-epte 27140,2019-10-15 16:54:53,6,0
1437,Dispo chiot d'apparence chihuahuas parents pedigree exceptionnel,"nés le 5 septembre 2019, dispo le20 décembre 2019, il reste 1 mâle et 1 femelle la maman OLLI HELENA'S DIAMOND maman chocolat poil long VITA (... voir la suite)",Non L.O.F.Vicq-exemplet 36400,2019-03-22 05:11:09,19,0
1438,Chiots labradors de travail,"Superbes portee de travail , parents champions de travail, etalon et lice recommandes ; parents exempts de dysplasies hanches et coudes, controles de (... voir la suite)",Port-sainte-marie 47130,2019-04-14 00:42:55,24,0
1439,Chiots old english bulldog dispo de suite,"sur une portée de 3 chiots nés le 28/10/2019, 1 male bleu et blanc Gros modele 1 male Bleu Tan et blanc typé Bulldog petit modele pedigree (... voir la suite)",Vicq-exemplet 36400,2019-03-02 17:27:05,18,0
1441,A réserver superbes chiots chihuahuas,"A réserver, nés le 27 novembrel 2019, dispo le è février 2020, 3 femelle LOF la maman YUTA maman bleu Just Phantom' Oreo 1 kg 600 (fils de De (... voir la suite)",Vicq-exemplet 36400,2019-05-30 14:45:04,33,0
1442,Sublime chiots old english bulldog dispo de suite,"sur une portée de 8 chiots nés le 1er septembre, reste à disposition : 2 mâles 1 male fauve et blanc (né merle) à 1400€ DAKAR 1 male MERLE (... voir la suite)",Vicq-exemplet 36400,2019-06-23 22:54:49,2,0
1443,Sublime chiots old english bulldog dispo de suite,"sur une portée de 8 chiots nés le 4 septembre, reste à disposition : 3 mâles 1 male noir et blanc ADAMS très costaud et très épais !!! 1 male (... voir la suite)",Vicq-exemplet 36400,2019-02-09 02:27:10,50,0
1444,Chiot chihuahua lof,"Un chiot chihuahua LOF à poil court né le 06/12/19, est dès maintenant disponible à la réservation. -Pépite: magnifique femelle noire et tan, poids (... voir la suite)",Montagny 69700,2019-05-21 20:41:57,5,0
1445,* superbe mâle chihuahua lof*,"Magic Beauty du Paradis des P'tits Cracks Chihuahua Lof de couleur fauve charbonné ,né le 10 Avril 2016 est disponible pour vie de famille ou/et petit (... voir la suite)",Montargis 45200,2019-11-12 06:04:22,2,0
