id,created_at,updated_at,description,category_id,price,type_of_post,animal_id,user_id,title,user_position,,,
1366,2019-11-16 03:47:12,2019-11-16 03:47:12,"2 chiots Spitz sont disponibles, nés entre le 02 décembre et le 11 janvier. 2 jeunes Spitz également. 1) Cream, mâle au museau court, crème, esti (... voir la suite)",1,40,1,22,3822,7 chiots spitz nain - petit - poméranien - pomeranian,Poiseul-la-grange 21440,,,
1367,2019-07-18 18:44:23,2019-07-18 18:44:23,Diponible un male noir et feu sevre propre obeissent au rappel vaccines vermifuges parents lof indemnes de tares occulaires mere lasya du dom (... voir la suite),1,42,1,790,4648,Male epagneul tibetain disponible,Sanary-sur-mer 83110,,,
1368,2019-11-04 17:45:18,2019-11-04 17:45:18,"Multi Champion Beauté ( nombreux CACS et CACIB et BOB )CH international de Beauté CH des Expositions Nationales et Travail, ( Trialer, Géniteur rec (... voir la suite)",1,58,1,1880,2528,Multi chbeauté travail tr hunza de gray ghost' de la chevalerie,Saint-georges-du-vièvre 27450,,,
1369,2019-11-24 16:47:46,2019-11-24 16:47:46,"2 PETITES FEMELLES LOOF PENELOPE et PANDORA cherchent leur famille pour la vie !! Elles sont adorables, joueuses de vrais petits diables qui ad (... voir la suite)",1,54,1,1039,5142,Superbes bebes sphynx loof,Villejuif 94800,,,
1370,2019-05-28 03:57:42,2019-05-28 03:57:42,"je cherche une gentille famille pour hector (surnom toto) c'est un male persan d'une gentillesse extraordinaire , il s'entend avec tous les animaux c (... voir la suite)",1,31,1,1522,6522,Trés joli et adorable male persan,Paris 75000,,,
1371,2019-11-19 19:45:36,2019-11-19 19:45:36,"née le 8 janvier 2020 : 1 femelle encore disponibles à la réservation - pucée, vaccinée deux fois, déparasitée, passeport, les garanties légales + (... voir la suite)",1,52,1,335,5123,1 femelle cane corso lof,Grand-fayt 59244,,,
1372,2019-02-03 06:12:29,2019-02-03 06:12:29,NAISSANCE A L’ELEVAGE ! Les chiots d’Olbia de La Vallée Caïd et de O’Top des Crocs Saillants ont pointé le bout de leur truffe...! 9 petits bergers (... voir la suite),1,7,1,212,2207,Chiots bergers belges malinois lof,Tressignaux 22290,,,
1373,2019-05-03 00:31:53,2019-05-03 00:31:53,"Disponible, Chiots apparence Chihuahua poil court 3 mâles nés le 05 novembre 2019 Chiots pucés et vaccinés. Possibilité de venir sur Toulouse (... voir la suite)",1,1,1,1189,5721,Magnifique chiots apparence chihuahua pc,Non L.O.F.Vidou 65220,,,
1374,2019-09-02 18:47:07,2019-09-02 18:47:07,L’élevage des loups d’Aphrodite vous propose de réserver votre chiot d'apparence bouledogue américain sur le très beau mariage de des HIris des loup (... voir la suite),1,15,1,1425,4991,Chiots apparence bouledogues américains disponibles nkc superbes bébés,Non L.O.F.Herry 18140,,,
1375,2019-11-06 03:05:05,2019-11-06 03:05:05,"Né le 14/11/2019, 1 superbe mâle poil long avec grosse fourrure et gros gabarit, très pigmenté, sociable et équilibré, pour expo. ou compagnie Le p (... voir la suite)",1,56,1,1562,4715,Chiots berger allemand poil long lof,Saint-ouen-marchefroy 28260,,,
1376,2019-12-13 09:57:46,2019-12-13 09:57:46,1 magnifique bb yorkshire lof né le 20.10.19 mâle disponible. entièrement vacciné pucé et inscrit au lof. vendu pour compagnie. poids adulte environ (... voir la suite),1,39,1,529,6978,Magnifique bb yorkshire lof,a Tour-de-salvagny 69890,,,
1377,2019-08-31 01:37:32,2019-08-31 01:37:32,"5 petits mâles sables labradors LOF sont disponibles à la vente à Draguignan, ils sont nés le 15 novembre 2019 et sont aujourd’hui pleinement sevrés (... voir la suite)",1,16,1,1960,7638,Magnifiques chiots labradors sables lof,Draguignan 83300,,,
1378,2019-06-24 03:07:37,2019-06-24 03:07:37,LE ROYAUME D'HAUTECOUR est un élevage familial et passionné qui privilégie la qualité et le bien-être de ses pensionnaires. Nous avons le plaisir de (... voir la suite),1,2,1,329,7729,Magnifiques chihuahuas à poils longs très beau pelage,Hautot-saint-sulpice 76190,,,
1379,2019-10-03 01:47:40,2019-10-03 01:47:40,LE ROYAUME D'HAUTECOUR est un élevage familial et passionné qui privilégie la qualité et le bien-être de ses pensionnaires. Nous avons le plaisir de (... voir la suite),1,41,1,1820,4662,Tres beaux petits chiots yorkshires lof,Hautot-saint-sulpice 76190,,,
1380,2019-03-08 08:45:53,2019-03-08 08:45:53,A cédé une femelle s apparence caniche toy blanche non lof issue de deux parents caniches toy et petit nain tout deux inscrits au lof Nolla net pas (... voir la suite),1,16,1,98,5447,Femelle apparence car non lof caniche toy blanche + petit nain,Non L.O.F.Luchapt 86430,,,
1381,2019-04-25 16:45:32,2019-04-25 16:45:32,LE ROYAUME D'HAUTECOUR est un élevage familial et passionné qui privilégie la qualité et le bien-être de ses pensionnaires. Nous avons le plaisir de (... voir la suite),1,55,1,802,7832,Magnifiques chiots yorkshires lof,Hautot-saint-sulpice 76190,,,
1382,2019-06-20 12:46:04,2019-06-20 12:46:04,"Nos bb cairn terrier mâles nés le 22/09/2019, lof, issus de parents primés. Le père est plusieurs fois champion. Ils sont très beaux, joyeux et en pl (... voir la suite)",1,38,1,1123,3194,Chiots cairn terrier,atour 31310,,,
1383,2019-07-16 03:09:16,2019-07-16 03:09:16,"Niksend yerling golden boy est disponible pour saillie. C'est un superbe male spitz nain de couleur orange, d'une taille de 24 cm. Il est issue de Nik (... voir la suite)",1,18,1,551,6154,"Etalon spitz nain orange proposé pour saillie, excellentes origines",Revel 31250,,,
1384,2019-06-03 18:13:39,2019-06-03 18:13:39,"L'élevage De Palsamblue cède se qui ne veux pas dire que je donne, deux chattes exotic shorthair arlequine calico diluée ( bleu crème et blanche) insc (... voir la suite)",1,57,1,577,3870,Chattes adultes exotic shorthair loof + persane,uchapt 86430,,,
1385,2019-08-26 12:02:57,2019-08-26 12:02:57,Le 9 janvier sont nés 3 bébés chihuahuas poils longs issus d'un papa LOF CONFIRME et d'une maman merle ( non lof ).. Un petit mâle chocolat poils l (... voir la suite),1,30,1,1824,3768,Magnifiques apparence chihuahua poils longs chocolat,Marseille 13013,,,
1386,2019-09-29 01:24:33,2019-09-29 01:24:33,"Elevage Familial de Yorkshire Terrier LOF, vous propose ses chiots nés le 24 Dècembre 2019 , sociabilisés et habitués a la vie de famille , ils o (... voir la suite)",1,46,1,1359,6352,Superbe chiots yorkshire lof,Hyères 83400,,,
1387,2019-05-17 10:36:17,2019-05-17 10:36:17,le splendide PATENT STILL DE FANTAISIE DE KERMA attend sa famille. Né le 1er Octobre 2019 il a 3 mois et est prêt à rejoindre sa famille. Il a u (... voir la suite),1,11,1,1235,3973,Chiots braque de weimar lignées exceptionnelles,Muzillac 56190,,,
1388,2019-03-11 00:44:21,2019-03-11 00:44:21,"SAS ELEVAGE SAINT BAUDILE VOUS PROPOSE BOULEDOGUE FRANCAIS LOF 2 mois Identifié par puce électronique, Passeport, Vacciné, vermifugé, Certifica (... voir la suite)",1,51,1,1817,6654,Bouledogue francais,abrègues 34690,,,
1389,2019-12-04 04:27:52,2019-12-04 04:27:52,"Disponible à la réservation, chiots chihuahua LOF Nés le 21/01/2020 Reste disponible une petite femelle chocolat feu et blanc. Caractère extr (... voir la suite)",1,36,1,1153,5578,Chiot femelle chihuhua lof,Cottance 42360,,,
1390,2019-06-03 16:24:48,2019-06-03 16:24:48,"Chiots Braques de Weimar LOF dispos. Il y a neuf chiots dont quatres femelles et cinq mâles, ils sont pucés vaccinés vermifugés inscrits au LOF,leur (... voir la suite)",1,43,1,1261,2084,Chiots braques de weimar lof,Nîmes 30000,,,
1391,2019-07-28 19:05:48,2019-07-28 19:05:48,"C'est avec fierté que je vous présente les bébés de Scarlett,des nus,hairy,houppette,et comme tout petit chinois qui se respecte se transforme ,des tâ (... voir la suite)",1,17,1,548,2601,Les petits chinois de la maison henriette,Argelliers 34380,,,
1392,2019-12-31 06:14:44,2019-12-31 06:14:44,3 magnifiques femelles bringées très bien typées.... Les chiots sont de lignées exceptionnelles puisque le papa appartient à l'élevage reconnu et res (... voir la suite),1,26,1,1594,3285,Portée bouledogue français lof origines exceptionnelles,Coutiches 59310,,,
1393,2019-07-17 15:19:40,2019-07-17 15:19:40,"3 mâles et 2 femelles Excellent type, chiots très colorés (dominante de rouge à confirmer dans quelques semaines....) Maman : Nina Ricci Golden Lad (... voir la suite)",1,27,1,135,2749,Bébés shih tzu lof origines exceptionnelles,Coutiches 59310,,,
1394,2019-08-29 21:12:38,2019-08-29 21:12:38,"Bientôt disponible magnifique chiot Lagotto Romagnolo né le 22/02/2020 vacciné, pucé, inscrit au LOF, avec un certificat de bonne santé délivré par mo (... voir la suite)",1,43,1,1330,7072,"Chiot lagotto romagnolo lof , excellentes origines ! ! !",Rians 83560,,,
1395,2019-01-01 21:47:02,2019-01-01 21:47:02,"A réserver magnifiques chiots GOLDEN RETRIEVER nés le 21.02.2020, inscrits au LOF- Pucés , Vaccinés, vermifugés - certificat de bonne santé délivré pa (... voir la suite)",1,17,1,1611,2077,"Chiots golden retriever lof, élevés en famille ( paca/var )",Rians 83560,,,
1396,2019-09-19 05:32:07,2019-09-19 05:32:07,"OGGY magnifique mâle Oriental LOOF Testé fiv/fevl negatif ,d'une couleur rare CINNAMON uni est prêt pour saillir jolie demoiselle siamoise ou o (... voir la suite)",1,43,1,831,3088,Mâl oriental cinnamon pour saillie,Sainte-anastasie-sur-issole 83136,,,
1397,2019-08-14 07:37:05,2019-08-14 07:37:05,"Bonjour, Je recherche une chihuahua femelle poils longs entre 1 et 3 ou 4 ans LOF non stérilisée. couleur indéterminée. Dans le but de développer (... voir la suite)",1,54,1,1362,5653,Recherche chihuahua femelle lof poils longs adulte,Vrigne-aux-bois 08330,,,
1398,2019-02-26 21:20:59,2019-02-26 21:20:59,La chatterie de la Lanterne du sud à Nice est heureuse de vous faire part de la naissance de 4 chatons. Sur les 4 chatons MAINE COON nés le 4 décemb (... voir la suite),1,22,1,1359,6807,Chatons maine coon à vendre à nice,Nice 06200,,,
1399,2019-09-01 14:25:30,2019-09-01 14:25:30,"Disponibles réduction d élevage des adultes caniches reproducteurs nains et petits nains inscrits au LOF pucé et vacciné, je vous propose un mâle et (... voir la suite)",1,28,1,31,5904,Reproducteurs mâle et femelles caniche nain et petit nain loof,uchapt 86430,,,
1400,2019-08-19 01:47:13,2019-08-19 01:47:13,Otone et oreo de l alantolie sont heureux de vous annoncer la naissance de leur 7 chatons nés le 1 décembre. Les parents sont testés négatif gsd4 e (... voir la suite),1,21,1,1760,4782,Chatons à réserver,Vitry-sur-seine 94400,,,
1401,2019-01-28 23:18:27,2019-01-28 23:18:27,"Dernier chaton mâle British Shorthair LOOF né le 31.08.2019 issu d'une portée de 2 chatons Groupe B , il est pucé + vacciné avec rappel de vaccin (... voir la suite)",1,55,1,1302,3451,Dernier chaton british shorthair loof,Callian 32190,,,
1403,2019-06-12 14:33:43,2019-06-12 14:33:43,"Chiots staffies à réserver Mes tchoupis sont nés le 07 Janvier 2020 6 beaux bbs (4 femelles et 2 mâles) Inscrits LOF, ils seront pucés et vaccinés, (... voir la suite)",1,44,1,1988,6868,Chiots staffies - staffordshire bull terriers à réserver,Pau 64000,,,
1404,2019-07-18 20:53:31,2019-07-18 20:53:31,"2 Mâles nés le 11/10/19 un taille petit au prix de 2200 euro, un taille nain au prix de 2500 euro Parents lof Maman petite orange Papa Nain po (... voir la suite)",1,53,1,1844,4034,Chiots d'apparence spitz allemand,Non L.O.F.Lunel-viel 34400,,,
1405,2019-01-16 13:48:08,2019-01-16 13:48:08,"Mea a donné naissance à 8 magnifiques bébés ce 18 Décembre 2019. La portée est composée de 3 mâles aux fouets écourtés, de 5 femelles dont 4 aux foue (... voir la suite)",1,15,1,1321,6906,Chiot braque de weimar à réserver,Valvignères 07400,,,
1406,2019-04-24 03:27:16,2019-04-24 03:27:16,"Sur la portée de 3 chatons il reste de disponible (2mâles Pôle Nord & Pôle Sud) qui sont né le 21 novembre , ils seront disponible fin février. Les (... voir la suite)",1,49,1,357,3923,Chatons mâles norvégien,rignicourt 51300,,,
1407,2019-01-31 02:16:04,2019-01-31 02:16:04,CHIOTS POINTER ANGLAIS MERE MOJITO DE LA SAUVIGNERE (fureur de la sauvignere avec alec de la sauvignere trialer de grande quête ) avec jeff de couc (... voir la suite),1,17,1,923,6924,Chiots pointer anglais,Putot-en-bessin 14740,,,
1408,2019-06-07 21:54:25,2019-06-07 21:54:25,Les petits chiots disponibles sont ceux des albums photos sur mon site ‘’ les chiens de la bistade. fr ‘’ Vous y trouverez des albums photos de cha (... voir la suite),1,56,1,703,2162,Vends chiots apparence jack russel,Non L.O.F.Sainte-marie-kerque 62370,,,
1409,2019-04-29 22:42:37,2019-04-29 22:42:37,"Les petits chiots disponibles sont ceux des albums photos sur mon site ‘’ leschiensdelabistade.fr ‘’(aussi jack russel, bouledogue, westie, cocker an (... voir la suite)",1,4,1,1650,6913,Vends chiots apparence teckel à poils ras,Non L.O.F.Sainte-marie-kerque 62370,,,
1410,2019-09-26 18:06:58,2019-09-26 18:06:58,Il reste une femelle sur la portée ( 1 male / 3 femelles) Poids à 9 semaines et 2 jours: 810g pour 14 cm LOF provisoire 52085/0 Prix 2800 euros (... voir la suite),1,38,1,259,7317,Une ravissante princesse noire de disponible supposée naine,Gas 28320,,,
1411,2019-02-17 21:17:52,2019-02-17 21:17:52,"Réduction de l'élevage ! Voici Mayline Chapy Cat's (stérilisée) très jolie petite chatte persane loof Black tortie de 3 ans et demie, aux yeux cuiv (... voir la suite)",1,52,1,323,6277,A placer jeune retraitée persane loof ecaille black tortie,Cazats 33430,,,
1412,2019-06-21 11:17:46,2019-06-21 11:17:46,"Superbe Mau Egyptien d'un an vendu à moitié prix , 800 euros au lieu de 1600. POLICHINELLO est de couleur chocolat au lait . Autrement dit Black SMOK (... voir la suite)",1,41,1,1026,2579,Mau égyptien adulte,Guérande 44350,,,
1413,2019-06-07 13:58:31,2019-06-07 13:58:31,Nous proposons pour saillies extérieures notre beau Pirate du Clos Djibelor issu de lignées anglaises et européennes. Pirate est de groupe sanguin (... voir la suite),1,29,1,562,4594,Saillie british shorthair bleu,Montélier 26120,,,
1414,2019-08-06 10:05:18,2019-08-06 10:05:18,Proposons nos superbes bébés apparence CANICHES couleur abricot . Autres couleurs en fonction des portées ( Noir /Blanc ) issus de parents Toys ( e (... voir la suite),1,30,1,1051,4887,Bébés abricot,Non L.O.F.Ruffiac 56140,,,
1415,2019-02-20 05:40:51,2019-02-20 05:40:51,Proposons nos superbes bébés apparence BICHONS FRISES . Vendus avec toutes les garanties d'un éleveur professionnel ( expérience de 30 ans d'élev (... voir la suite),1,10,1,63,4384,Bébés bientôt disponibles !,Non L.O.F.Ruffiac 56140,,,
1416,2019-05-13 21:58:33,2019-05-13 21:58:33,"Suite à désistement Chiot femelle apparence Bulldog Anglais ' dit d'apparence' car non LOF , robe bringée Papa LOF confirmé coté 4, maman non LOF (... voir la suite)",1,10,1,69,4336,Apparence bulldog anglais car non lof,Saint-sylvestre-cappel 59114,,,
1417,2019-09-01 08:33:14,2019-09-01 08:33:14,L'air du Temps de la Féerie De Broceylande est disponible pour saillie. Fils de ((Ch.Int) Angel's Pride Ocean's Eleven et (Ch.Fr) Heather Locklear (... voir la suite),1,1,1,1921,6852,Dispo pour saillie,Courdimanche 95800,,,
1418,2019-01-26 13:35:13,2019-01-26 13:35:13,"Deux superbes petits males à vendre pour la compagnie. Ils sont puçés, inscrits au LOF, vermifugés et ont passés la visite médicale vétérinaire avec s (... voir la suite)",1,57,1,1319,4063,Superbes petits males disponibles,Saint-denis-lès-rebais 77510,,,
1419,2019-11-30 20:54:24,2019-11-30 20:54:24,"Notre magnifique terre neuve est disponible pour saillie. Champion de France, champion national des expos, il est même lauréat du salon international (... voir la suite)",1,47,1,1049,7089,Terre neuve champion disponible pour saille,Plouay 56240,,,
1420,2019-06-27 06:29:45,2019-06-27 06:29:45,"Nous sommes disponibles dès à présent pour nous rejoindre une famille aimante! Nous avons tout juste 9 semaines et nous avons été vermifugés, identif (... voir la suite)",1,8,1,807,5220,Magnifiques chiots clumber lof disponibles,Plouay 56240,,,
1421,2019-12-03 11:17:47,2019-12-03 11:17:47,"Bonjour, Très Rare Super Mariage, née le 28 Décembre 2019, 1 garçon et 4 filles Fauve rouge, masque noir, Issue De Jappeloup Des Loges St Mart (... voir la suite)",1,14,1,169,2125,Magnifique portée - petit brabançon et bruxellois,Sementron 89560,,,
1422,2019-12-10 06:43:28,2019-12-10 06:43:28,Céde femelle loof et stérilisée (... voir la suite),1,25,1,1406,7387,Cède jolie femelle sibérien,Soissons 02200,,,
1423,2019-05-15 18:15:03,2019-05-15 18:15:03,"chatons chartreux d'excellente lignée. Bien évidemment sociabilisés, vaccinés, pucés et vermifugés (tous les quinze jours comme il se doit) + pedigree (... voir la suite)",1,26,1,18,5557,Quatre chatons,Guilliers 56490,,,
1424,2019-11-25 16:46:37,2019-11-25 16:46:37,"Bonjour Disponible à la réservation 2 mâles Staffordshire Bull terrier , issue d'une portée de 3 chiots nés le 4 janvier 2020 Ils seront le jrs (... voir la suite)",1,12,1,1111,7478,Superbes mâles staffie lof,Sardan 30260,,,
1425,2019-04-09 20:13:46,2019-04-09 20:13:46,Phébus est un adorable et très câlin petit mâle British longhair à nouveau disponible (suite à un désistement) de couleur cinnamon point et blanc (cou (... voir la suite),1,25,1,1678,7415,Adorable chaton british longhair,Colombes 92700,,,
1426,2019-02-19 10:51:43,2019-02-19 10:51:43,Chiots labrador chocolat disponible Les chiots sont issus d'une grande lignée de beauté avec plusieurs titres de Champion au pédigree Les parents s (... voir la suite),1,36,1,2003,7304,Chiots labrador chocolat lof,Désertines 03630,,,
1427,2019-02-18 18:36:06,2019-02-18 18:36:06,Je vous présente Prince de la Jolie Idylle British Shortair de couleur crème LOOF. Il a un très beau pedigree avec de grands champions. Je le propos (... voir la suite),1,30,1,233,6613,Superbe male british shorthair crème pour saillie,Chamalières 63400,,,
1428,2019-05-26 20:09:17,2019-05-26 20:09:17,"Propose 2 superbes mâles norvégienspour saillies Odinn 1 ans et 7 mois, des yeux de bélohim black silver tabby et blanc excellent reproducteur déjà (... voir la suite)",1,21,1,1421,7758,Etalon norvégien pour saillie,Châteaudun 28200,,,
1429,2019-01-31 12:38:19,2019-01-31 12:38:19,"Disponible chiot caniche tiny toy femelle noire, les parents sont des caniches confirmés Toys La petite noire est née le 16/06/2019. Elle est vermi (... voir la suite)",1,33,1,1998,6109,Chiot caniche toy femelle noire lof,Saint-pierre-de-chandieu 69780,,,
1430,2019-07-12 10:00:06,2019-07-12 10:00:06,"Disponible chiot caniche toy mâle né le 06/01/2020, parents confirmés toys ,mère 26 cm blanche / père 24cm blanc, vendu vermifugé ,vacciné CHPPIL4, i (... voir la suite)",1,54,1,748,6854,Chiot caniche toy blanc lof,Saint-pierre-de-chandieu 69780,,,
1431,2019-05-18 08:19:53,2019-05-18 08:19:53,"Disponible chaton persan LOOF de couleur bleu chinchilla , né le 28.09.2019 . de sexe mâle vacc et pucé . parents testé PKD négatif , Excellentes (... voir la suite)",1,17,1,207,7963,Disponible à la vente chaton persan loof,Doudeville 76560,,,
1433,2019-04-29 11:17:26,2019-04-29 11:17:26,Réduction de l'élevage ! Voici ma belle Mendy une très jolie persane noire jeune retraité de ( 3 ans et demie ) aux grands yeux cuivrés issue d'une (... voir la suite),1,31,1,136,2240,Jeune femelle retraité mendy persane noire loof (vendu),Cazats 33430,,,
1434,2019-02-22 22:33:23,2019-02-22 22:33:23,2 très jolis chatons norvégiens inscrits au LOOF sont disponibles à la réservation ils sont nés le 25 octobre 2019 d'une portée de 5 chatons et pourr (... voir la suite),1,26,1,1876,2070,Bébés norvégiens disponibles,Cottévrard 76850,,,
1435,2019-03-16 14:42:28,2019-03-16 14:42:28,"Portée de 8 chiots (5 femelles et 3 mâles). Née le vendredi 19 décembre 2019, disponible à partir du 19/02/2020 Couleurs: Noir et blanc, Bleu merle (... voir la suite)",1,38,1,727,2111,Chiot border collie à réserver,Saint-lucien 28210,,,
1436,2019-10-15 16:54:53,2019-10-15 16:54:53,A réserver chiots westie nés le06 janvier 2020 disponible le 02 mars 3 filles et 2 garçons Issus de lignée de multi champion de beaute Pa (... voir la suite),1,6,1,1096,7761,Westie lignée de beauté,Bazincourt-sur-epte 27140,,,
1437,2019-03-22 05:11:09,2019-03-22 05:11:09,"nés le 5 septembre 2019, dispo le20 décembre 2019, il reste 1 mâle et 1 femelle la maman OLLI HELENA'S DIAMOND maman chocolat poil long VITA (... voir la suite)",1,19,1,1075,4154,Dispo chiot d'apparence chihuahuas parents pedigree exceptionnel,Non L.O.F.Vicq-exemplet 36400,,,
1438,2019-04-14 00:42:55,2019-04-14 00:42:55,"Superbes portee de travail , parents champions de travail, etalon et lice recommandes ; parents exempts de dysplasies hanches et coudes, controles de (... voir la suite)",1,24,1,334,6412,Chiots labradors de travail,Port-sainte-marie 47130,,,
1439,2019-03-02 17:27:05,2019-03-02 17:27:05,"sur une portée de 3 chiots nés le 28/10/2019, 1 male bleu et blanc Gros modele 1 male Bleu Tan et blanc typé Bulldog petit modele pedigree (... voir la suite)",1,18,1,1688,6106,Chiots old english bulldog dispo de suite,Vicq-exemplet 36400,,,
1441,2019-05-30 14:45:04,2019-05-30 14:45:04,"A réserver, nés le 27 novembrel 2019, dispo le è février 2020, 3 femelle LOF la maman YUTA maman bleu Just Phantom' Oreo 1 kg 600 (fils de De (... voir la suite)",1,33,1,705,6417,A réserver superbes chiots chihuahuas,Vicq-exemplet 36400,,,
1442,2019-06-23 22:54:49,2019-06-23 22:54:49,"sur une portée de 8 chiots nés le 1er septembre, reste à disposition : 2 mâles 1 male fauve et blanc (né merle) à 1400€ DAKAR 1 male MERLE (... voir la suite)",1,2,1,1170,2358,Sublime chiots old english bulldog dispo de suite,Vicq-exemplet 36400,,,
1443,2019-02-09 02:27:10,2019-02-09 02:27:10,"sur une portée de 8 chiots nés le 4 septembre, reste à disposition : 3 mâles 1 male noir et blanc ADAMS très costaud et très épais !!! 1 male (... voir la suite)",1,50,1,169,6451,Sublime chiots old english bulldog dispo de suite,Vicq-exemplet 36400,,,
1444,2019-05-21 20:41:57,2019-05-21 20:41:57,"Un chiot chihuahua LOF à poil court né le 06/12/19, est dès maintenant disponible à la réservation. -Pépite: magnifique femelle noire et tan, poids (... voir la suite)",1,5,1,1734,5781,Chiot chihuahua lof,Montagny 69700,,,
1445,2019-11-12 06:04:22,2019-11-12 06:04:22,"Magic Beauty du Paradis des P'tits Cracks Chihuahua Lof de couleur fauve charbonné ,né le 10 Avril 2016 est disponible pour vie de famille ou/et petit (... voir la suite)",1,2,1,648,2216,* superbe mâle chihuahua lof*,Montargis 45200,,,
1446,2019-10-23 16:07:52,2019-10-23 16:07:52,PLUS DE CHIOTS DISPONIBLE POUR LE MOMENT DES NAISSANCES SONT ATTENDU AVRIL MAIS 2020 Disponible à la réservation 1 femelle cavalier king charles (... voir la suite),1,50,1,1242,4549,Magnifique chiots cavalier king charles lof,Sardan 30260,,,
1447,2019-04-28 11:05:14,2019-04-28 11:05:14,DISPONIBLE À LA RÉSERVATION L'Elevage du Castel des petits cœurs vous propose à la réservation 3 mâles chihuahua de né le 3 février 2020 inscrit au (... voir la suite),1,30,1,166,2508,Magnifique chiots m/f chihuahua,Sardan 30260,,,
1448,2019-01-15 16:18:11,2019-01-15 16:18:11,"En retraite, recherche mon compagnon, de préférence un petit mâle adulte couleur crème ou fauve. Dans l'attente de vos nouvelles. (... voir la suite)",1,42,1,1301,3395,Chihuahua poil long,Bouligny 55240,,,
1449,2019-02-13 23:23:06,2019-02-13 23:23:06,Maxou du chemin de la corniche-ne le 18/04/2016 lignee beaute – cote : 3 pere- cote 6 – mere- cote : 3 resultats des expositions : 07 mai 2017- mo (... voir la suite),1,30,1,674,6402,Berger belge groenendael ( saillie ),Chidrac 63320,,,
1450,2019-10-02 07:39:56,2019-10-02 07:39:56,"Chiots tervueren très bonnes origine, beauté et loisir. L'ami de la famille et vaillant gardien.. (... voir la suite)",1,9,1,783,3921,Chiot tervueren,Yzosse 40180,,,
1451,2019-09-17 06:00:21,2019-09-17 06:00:21,"A réserver bébés westies issue des meilleurs origines de beauté, la portée est composée de 3 mâles et 2 femelles. Les petits bouts seront vaccinés ,i (... voir la suite)",1,18,1,25,2285,Chiots westies,Mondreville 78980,,,
1452,2019-05-28 06:55:03,2019-05-28 06:55:03,"A réserver à l'élevage une femelle Petit chien russe fauve charbonné marron, pour plus d'info , n'hésitez pas à me contacter au 0623850793 ou bestanim (... voir la suite)",1,54,1,193,7232,Chiot russkiy toy,Corps-nuds 35150,,,
1453,2019-12-06 09:04:21,2019-12-06 09:04:21,Disponible à la réservation 6 magnifiques chiots de race staffordshire bull terrier dit staffie né le 23 novembre 2019. La portée se compose de 4 feme (... voir la suite),1,30,1,1866,5880,Magnifiques chiots staffies,Saint-romain-de-lerps 07130,,,
1454,2019-04-10 07:42:05,2019-04-10 07:42:05,"disponible 1 mâle golden ,il est identifiés,vaccinés ,vermifugés et LOF mes chiots sont élevés dans environnement familial avec enfants et chats. (... voir la suite)",1,3,1,276,4539,Bébés golden retriever,a Puye 86260,,,
1455,2019-11-07 13:47:24,2019-11-07 13:47:24,"de tres jolie bébés vous attendent à l'élevage: nos bébés sont nés le 13/11/19,ils seront identifiés ,vaccinés,vermifugés et LOF nous élevons nos bé (... voir la suite)",1,17,1,822,4769,Disponible bichon havanais,a Puye 86260,,,
1456,2019-04-10 14:23:17,2019-04-10 14:23:17,"A céder pour compagnie femelle akita inu bringée rousse inscrite au LOF mais non confirmable, elle est pucée, ses vaccins sont à jours. Elle est d'un (... voir la suite)",1,59,1,1242,3911,Femelle akita inu,Saint-romain-de-lerps 07130,,,
1457,2019-07-27 21:19:17,2019-07-27 21:19:17,"Les premiers de 2020 2 femelles noires et blanches 1 femelle tricolore 2mâles noirs et blancs Le papa est tricolore , la maman noire et blanche (... voir la suite)",1,23,1,613,3178,Bb shit tzu,anouaille 24270,,,
1458,2019-11-04 13:58:55,2019-11-04 13:58:55,À vendre bb spitz 2 filles 2 garçons sable ou orange. LOF me conctacter au 06 63 11 40 65 pour les renseignements photos et vidéos (... voir la suite),1,19,1,1137,3822,À vendre bb spitz. nain ou petit,Aix-en-othe 10160,,,
1459,2019-07-25 23:57:59,2019-07-25 23:57:59,À vendre 1 fille et 4 garçons fauve charbonné masque noir me contacter au 06 63 11 40 65 pour les renseignements photos et vidéos (... voir la suite),1,55,1,1830,4782,À vendre bb spitz nain petit ou moyen selon les chiots,Aix-en-othe 10160,,,
1460,2019-06-20 03:35:10,2019-06-20 03:35:10,"Adorable petite sphynxette disponible pour compagnie. Le puce sera vaccinée typhus coryza (primo + rappel), identifiée, vermifugée et stérilisée av (... voir la suite)",1,25,1,1610,5021,Magnifique chaton sphynx disponible loof,a Chapelle-la-reine 77760,,,
1461,2019-08-26 23:26:40,2019-08-26 23:26:40,À vendre bb spitz nain fauve Charbonné masque noir me contacter au 06 63 11 40 65 pour les renseignements photos et vidéos (... voir la suite),1,54,1,1066,6696,À vendre bb spitz nain,Aix-en-othe 10160,,,
1462,2019-05-21 02:55:32,2019-05-21 02:55:32,À vendre spitz nain Poméranien LOF me contacter au 06 63 11 40 65 pour les renseignements photos et vidéos les parents sont visibles à l élevage (... voir la suite),1,3,1,261,2792,À vendre. spitz nains et petits de différentes couleurs,Aix-en-othe 10160,,,
1463,2019-05-10 21:24:31,2019-05-10 21:24:31,chiot née le 16/9/19 3 mâles 4 femelles papa junior rock'n dog maman madd'yz dog ninon les parent son tous les teste hpk radiographier hanche et coude (... voir la suite),1,20,1,1743,2232,Vend chiot dogue de bordeaux,Cabris 06530,,,
